trip_id,arrival_time,departure_time,stop_id,stop_sequence
metro_trip_00075,07:36:50,07:37:15,metro_stop_025,13
metro_trip_00075,07:39:50,07:40:15,metro_stop_024,14
metro_trip_00075,07:41:54,07:42:19,metro_stop_023,15
metro_trip_00075,07:43:58,07:44:23,metro_stop_022,16
metro_trip_00075,07:46:29,07:46:54,metro_stop_021,17
metro_trip_00075,07:49:00,07:49:25,metro_stop_020,18
metro_trip_00075,07:51:31,07:51:56,metro_stop_019,19
metro_trip_00075,07:53:20,07:53:45,metro_stop_018,20
metro_trip_00075,07:55:09,07:55:34,metro_stop_017,21
metro_trip_00075,07:56:58,07:57:23,metro_stop_016,22
metro_trip_00075,07:58:47,07:59:12,metro_stop_015,23
metro_trip_00075,08:00:36,08:01:01,metro_stop_014,24
metro_trip_00075,08:02:23,08:02:48,metro_stop_013,25
metro_trip_00075,08:04:10,08:04:35,metro_stop_012,26
metro_trip_00075,08:06:52,08:07:17,metro_stop_011,27
metro_trip_00075,08:08:34,08:08:59,metro_stop_010,28
metro_trip_00075,08:10:16,08:10:41,metro_stop_009,29
metro_trip_00075,08:11:58,08:12:23,metro_stop_008,30
metro_trip_00075,08:14:36,08:15:01,metro_stop_007,31
metro_trip_00075,08:17:14,08:17:39,metro_stop_006,32
metro_trip_00075,08:19:52,08:20:17,metro_stop_005,33
metro_trip_00075,08:22:30,08:22:55,metro_stop_004,34
metro_trip_00075,08:25:08,08:25:33,metro_stop_003,35
metro_trip_00075,08:27:46,08:28:11,metro_stop_002,36
metro_trip_00075,08:29:15,08:29:15,metro_stop_001,37
metro_trip_00076,07:24:00,07:24:25,metro_stop_037,1
metro_trip_00076,07:25:45,07:26:10,metro_stop_036,2
metro_trip_00076,07:27:30,07:27:55,metro_stop_035,3
metro_trip_00076,07:29:15,07:29:40,metro_stop_034,4
metro_trip_00076,07:31:00,07:31:25,metro_stop_033,5
metro_trip_00076,07:32:45,07:33:10,metro_stop_032,6
metro_trip_00076,07:34:30,07:34:55,metro_stop_031,7
metro_trip_00076,07:36:46,07:37:11,metro_stop_030,8
metro_trip_00076,07:39:02,07:39:27,metro_stop_029,9
metro_trip_00076,07:41:18,07:41:43,metro_stop_028,10
metro_trip_00076,07:43:34,07:43:59,metro_stop_027,11
metro_trip_00076,07:45:50,07:46:15,metro_stop_026,12
metro_trip_00076,07:48:50,07:49:15,metro_stop_025,13
metro_trip_00076,07:51:50,07:52:15,metro_stop_024,14
metro_trip_00076,07:53:54,07:54:19,metro_stop_023,15
metro_trip_00076,07:55:58,07:56:23,metro_stop_022,16
metro_trip_00076,07:58:29,07:58:54,metro_stop_021,17
metro_trip_00076,08:01:00,08:01:25,metro_stop_020,18
metro_trip_00076,08:03:31,08:03:56,metro_stop_019,19
metro_trip_00076,08:05:20,08:05:45,metro_stop_018,20
metro_trip_00076,08:07:09,08:07:34,metro_stop_017,21
metro_trip_00076,08:08:58,08:09:23,metro_stop_016,22
metro_trip_00076,08:10:47,08:11:12,metro_stop_015,23
metro_trip_00076,08:12:36,08:13:01,metro_stop_014,24
metro_trip_00076,08:14:23,08:14:48,metro_stop_013,25
metro_trip_00076,08:16:10,08:16:35,metro_stop_012,26
metro_trip_00076,08:18:52,08:19:17,metro_stop_011,27
metro_trip_00076,08:20:34,08:20:59,metro_stop_010,28
metro_trip_00076,08:22:16,08:22:41,metro_stop_009,29
metro_trip_00076,08:23:58,08:24:23,metro_stop_008,30
metro_trip_00076,08:26:36,08:27:01,metro_stop_007,31
metro_trip_00076,08:29:14,08:29:39,metro_stop_006,32
metro_trip_00076,08:31:52,08:32:17,metro_stop_005,33
metro_trip_00076,08:34:30,08:34:55,metro_stop_004,34
metro_trip_00076,08:37:08,08:37:33,metro_stop_003,35
metro_trip_00076,08:39:46,08:40:11,metro_stop_002,36
metro_trip_00076,08:41:15,08:41:15,metro_stop_001,37
metro_trip_00077,07:36:00,07:36:25,metro_stop_037,1
metro_trip_00077,07:37:45,07:38:10,metro_stop_036,2
metro_trip_00077,07:39:30,07:39:55,metro_stop_035,3
metro_trip_00077,07:41:15,07:41:40,metro_stop_034,4
metro_trip_00077,07:43:00,07:43:25,metro_stop_033,5
metro_trip_00077,07:44:45,07:45:10,metro_stop_032,6
metro_trip_00077,07:46:30,07:46:55,metro_stop_031,7
metro_trip_00077,07:48:46,07:49:11,metro_stop_030,8
metro_trip_00077,07:51:02,07:51:27,metro_stop_029,9
metro_trip_00077,07:53:18,07:53:43,metro_stop_028,10
metro_trip_00077,07:55:34,07:55:59,metro_stop_027,11
metro_trip_00077,07:57:50,07:58:15,metro_stop_026,12
metro_trip_00077,08:00:50,08:01:15,metro_stop_025,13
metro_trip_00077,08:03:50,08:04:15,metro_stop_024,14
metro_trip_00077,08:05:54,08:06:19,metro_stop_023,15
metro_trip_00077,08:07:58,08:08:23,metro_stop_022,16
metro_trip_00077,08:10:29,08:10:54,metro_stop_021,17
metro_trip_00077,08:13:00,08:13:25,metro_stop_020,18
metro_trip_00077,08:15:31,08:15:56,metro_stop_019,19
metro_trip_00077,08:17:20,08:17:45,metro_stop_018,20
metro_trip_00077,08:19:09,08:19:34,metro_stop_017,21
metro_trip_00077,08:20:58,08:21:23,metro_stop_016,22
metro_trip_00077,08:22:47,08:23:12,metro_stop_015,23
metro_trip_00077,08:24:36,08:25:01,metro_stop_014,24
metro_trip_00077,08:26:23,08:26:48,metro_stop_013,25
metro_trip_00077,08:28:10,08:28:35,metro_stop_012,26
metro_trip_00077,08:30:52,08:31:17,metro_stop_011,27
metro_trip_00077,08:32:34,08:32:59,metro_stop_010,28
metro_trip_00077,08:34:16,08:34:41,metro_stop_009,29
metro_trip_00077,08:35:58,08:36:23,metro_stop_008,30
metro_trip_00077,08:38:36,08:39:01,metro_stop_007,31
metro_trip_00077,08:41:14,08:41:39,metro_stop_006,32
metro_trip_00077,08:43:52,08:44:17,metro_stop_005,33
metro_trip_00077,08:46:30,08:46:55,metro_stop_004,34
metro_trip_00077,08:49:08,08:49:33,metro_stop_003,35
metro_trip_00077,08:51:46,08:52:11,metro_stop_002,36
metro_trip_00077,08:53:15,08:53:15,metro_stop_001,37
metro_trip_00078,07:48:00,07:48:25,metro_stop_037,1
metro_trip_00078,07:49:45,07:50:10,metro_stop_036,2
metro_trip_00078,07:51:30,07:51:55,metro_stop_035,3
metro_trip_00078,07:53:15,07:53:40,metro_stop_034,4
metro_trip_00078,07:55:00,07:55:25,metro_stop_033,5
metro_trip_00078,07:56:45,07:57:10,metro_stop_032,6
metro_trip_00078,07:58:30,07:58:55,metro_stop_031,7
metro_trip_00078,08:00:46,08:01:11,metro_stop_030,8
metro_trip_00078,08:03:02,08:03:27,metro_stop_029,9
metro_trip_00078,08:05:18,08:05:43,metro_stop_028,10
metro_trip_00078,08:07:34,08:07:59,metro_stop_027,11
metro_trip_00078,08:09:50,08:10:15,metro_stop_026,12
metro_trip_00078,08:12:50,08:13:15,metro_stop_025,13
metro_trip_00078,08:15:50,08:16:15,metro_stop_024,14
metro_trip_00078,08:17:54,08:18:19,metro_stop_023,15
metro_trip_00078,08:19:58,08:20:23,metro_stop_022,16
metro_trip_00078,08:22:29,08:22:54,metro_stop_021,17
metro_trip_00078,08:25:00,08:25:25,metro_stop_020,18
metro_trip_00078,08:27:31,08:27:56,metro_stop_019,19
metro_trip_00078,08:29:20,08:29:45,metro_stop_018,20
metro_trip_00078,08:31:09,08:31:34,metro_stop_017,21
metro_trip_00078,08:32:58,08:33:23,metro_stop_016,22
metro_trip_00078,08:34:47,08:35:12,metro_stop_015,23
metro_trip_00078,08:36:36,08:37:01,metro_stop_014,24
metro_trip_00078,08:38:23,08:38:48,metro_stop_013,25
metro_trip_00078,08:40:10,08:40:35,metro_stop_012,26
metro_trip_00078,08:42:52,08:43:17,metro_stop_011,27
metro_trip_00078,08:44:34,08:44:59,metro_stop_010,28
metro_trip_00078,08:46:16,08:46:41,metro_stop_009,29
metro_trip_00078,08:47:58,08:48:23,metro_stop_008,30
metro_trip_00078,08:50:36,08:51:01,metro_stop_007,31
metro_trip_00078,08:53:14,08:53:39,metro_stop_006,32
metro_trip_00078,08:55:52,08:56:17,metro_stop_005,33
metro_trip_00078,08:58:30,08:58:55,metro_stop_004,34
metro_trip_00078,09:01:08,09:01:33,metro_stop_003,35
metro_trip_00078,09:03:46,09:04:11,metro_stop_002,36
metro_trip_00078,09:05:15,09:05:15,metro_stop_001,37
metro_trip_00079,08:00:00,08:00:25,metro_stop_037,1
metro_trip_00079,08:01:45,08:02:10,metro_stop_036,2
metro_trip_00079,08:03:30,08:03:55,metro_stop_035,3
metro_trip_00079,08:05:15,08:05:40,metro_stop_034,4
metro_trip_00079,08:07:00,08:07:25,metro_stop_033,5
metro_trip_00079,08:08:45,08:09:10,metro_stop_032,6
metro_trip_00079,08:10:30,08:10:55,metro_stop_031,7
metro_trip_00079,08:12:46,08:13:11,metro_stop_030,8
metro_trip_00079,08:15:02,08:15:27,metro_stop_029,9
metro_trip_00079,08:17:18,08:17:43,metro_stop_028,10
metro_trip_00079,08:19:34,08:19:59,metro_stop_027,11
metro_trip_00079,08:21:50,08:22:15,metro_stop_026,12
metro_trip_00079,08:24:50,08:25:15,metro_stop_025,13
metro_trip_00079,08:27:50,08:28:15,metro_stop_024,14
metro_trip_00079,08:29:54,08:30:19,metro_stop_023,15
metro_trip_00079,08:31:58,08:32:23,metro_stop_022,16
metro_trip_00079,08:34:29,08:34:54,metro_stop_021,17
metro_trip_00079,08:37:00,08:37:25,metro_stop_020,18
metro_trip_00079,08:39:31,08:39:56,metro_stop_019,19
metro_trip_00079,08:41:20,08:41:45,metro_stop_018,20
metro_trip_00079,08:43:09,08:43:34,metro_stop_017,21
metro_trip_00079,08:44:58,08:45:23,metro_stop_016,22
metro_trip_00079,08:46:47,08:47:12,metro_stop_015,23
metro_trip_00079,08:48:36,08:49:01,metro_stop_014,24
metro_trip_00079,08:50:23,08:50:48,metro_stop_013,25
metro_trip_00079,08:52:10,08:52:35,metro_stop_012,26
metro_trip_00079,08:54:52,08:55:17,metro_stop_011,27
metro_trip_00079,08:56:34,08:56:59,metro_stop_010,28
metro_trip_00079,08:58:16,08:58:41,metro_stop_009,29
metro_trip_00079,08:59:58,09:00:23,metro_stop_008,30
metro_trip_00079,09:02:36,09:03:01,metro_stop_007,31
metro_trip_00079,09:05:14,09:05:39,metro_stop_006,32
metro_trip_00079,09:07:52,09:08:17,metro_stop_005,33
metro_trip_00079,09:10:30,09:10:55,metro_stop_004,34
metro_trip_00079,09:13:08,09:13:33,metro_stop_003,35
metro_trip_00079,09:15:46,09:16:11,metro_stop_002,36
metro_trip_00079,09:17:15,09:17:15,metro_stop_001,37
metro_trip_00080,08:12:00,08:12:25,metro_stop_037,1
metro_trip_00080,08:13:45,08:14:10,metro_stop_036,2
metro_trip_00080,08:15:30,08:15:55,metro_stop_035,3
metro_trip_00080,08:17:15,08:17:40,metro_stop_034,4
metro_trip_00080,08:19:00,08:19:25,metro_stop_033,5
metro_trip_00080,08:20:45,08:21:10,metro_stop_032,6
metro_trip_00080,08:22:30,08:22:55,metro_stop_031,7
metro_trip_00080,08:24:46,08:25:11,metro_stop_030,8
metro_trip_00080,08:27:02,08:27:27,metro_stop_029,9
metro_trip_00080,08:29:18,08:29:43,metro_stop_028,10
metro_trip_00080,08:31:34,08:31:59,metro_stop_027,11
metro_trip_00080,08:33:50,08:34:15,metro_stop_026,12
metro_trip_00080,08:36:50,08:37:15,metro_stop_025,13
metro_trip_00080,08:39:50,08:40:15,metro_stop_024,14
metro_trip_00080,08:41:54,08:42:19,metro_stop_023,15
metro_trip_00080,08:43:58,08:44:23,metro_stop_022,16
metro_trip_00080,08:46:29,08:46:54,metro_stop_021,17
metro_trip_00080,08:49:00,08:49:25,metro_stop_020,18
metro_trip_00080,08:51:31,08:51:56,metro_stop_019,19
metro_trip_00080,08:53:20,08:53:45,metro_stop_018,20
metro_trip_00080,08:55:09,08:55:34,metro_stop_017,21
metro_trip_00080,08:56:58,08:57:23,metro_stop_016,22
metro_trip_00080,08:58:47,08:59:12,metro_stop_015,23
metro_trip_00080,09:00:36,09:01:01,metro_stop_014,24
metro_trip_00080,09:02:23,09:02:48,metro_stop_013,25
metro_trip_00080,09:04:10,09:04:35,metro_stop_012,26
metro_trip_00080,09:06:52,09:07:17,metro_stop_011,27
metro_trip_00080,09:08:34,09:08:59,metro_stop_010,28
metro_trip_00080,09:10:16,09:10:41,metro_stop_009,29
metro_trip_00080,09:11:58,09:12:23,metro_stop_008,30
metro_trip_00080,09:14:36,09:15:01,metro_stop_007,31
metro_trip_00080,09:17:14,09:17:39,metro_stop_006,32
metro_trip_00080,09:19:52,09:20:17,metro_stop_005,33
metro_trip_00080,09:22:30,09:22:55,metro_stop_004,34
metro_trip_00080,09:25:08,09:25:33,metro_stop_003,35
metro_trip_00080,09:27:46,09:28:11,metro_stop_002,36
metro_trip_00080,09:29:15,09:29:15,metro_stop_001,37
metro_trip_00081,08:24:00,08:24:25,metro_stop_037,1
metro_trip_00081,08:25:45,08:26:10,metro_stop_036,2
metro_trip_00081,08:27:30,08:27:55,metro_stop_035,3
metro_trip_00081,08:29:15,08:29:40,metro_stop_034,4
metro_trip_00081,08:31:00,08:31:25,metro_stop_033,5
metro_trip_00081,08:32:45,08:33:10,metro_stop_032,6
metro_trip_00081,08:34:30,08:34:55,metro_stop_031,7
metro_trip_00081,08:36:46,08:37:11,metro_stop_030,8
metro_trip_00081,08:39:02,08:39:27,metro_stop_029,9
metro_trip_00081,08:41:18,08:41:43,metro_stop_028,10
metro_trip_00081,08:43:34,08:43:59,metro_stop_027,11
metro_trip_00081,08:45:50,08:46:15,metro_stop_026,12
metro_trip_00081,08:48:50,08:49:15,metro_stop_025,13
metro_trip_00081,08:51:50,08:52:15,metro_stop_024,14
metro_trip_00081,08:53:54,08:54:19,metro_stop_023,15
metro_trip_00081,08:55:58,08:56:23,metro_stop_022,16
metro_trip_00081,08:58:29,08:58:54,metro_stop_021,17
metro_trip_00081,09:01:00,09:01:25,metro_stop_020,18
metro_trip_00081,09:03:31,09:03:56,metro_stop_019,19
metro_trip_00081,09:05:20,09:05:45,metro_stop_018,20
metro_trip_00081,09:07:09,09:07:34,metro_stop_017,21
metro_trip_00081,09:08:58,09:09:23,metro_stop_016,22
metro_trip_00081,09:10:47,09:11:12,metro_stop_015,23
metro_trip_00081,09:12:36,09:13:01,metro_stop_014,24
metro_trip_00081,09:14:23,09:14:48,metro_stop_013,25
metro_trip_00081,09:16:10,09:16:35,metro_stop_012,26
metro_trip_00081,09:18:52,09:19:17,metro_stop_011,27
metro_trip_00081,09:20:34,09:20:59,metro_stop_010,28
metro_trip_00081,09:22:16,09:22:41,metro_stop_009,29
metro_trip_00081,09:23:58,09:24:23,metro_stop_008,30
metro_trip_00081,09:26:36,09:27:01,metro_stop_007,31
metro_trip_00081,09:29:14,09:29:39,metro_stop_006,32
metro_trip_00081,09:31:52,09:32:17,metro_stop_005,33
metro_trip_00081,09:34:30,09:34:55,metro_stop_004,34
metro_trip_00081,09:37:08,09:37:33,metro_stop_003,35
metro_trip_00081,09:39:46,09:40:11,metro_stop_002,36
metro_trip_00081,09:41:15,09:41:15,metro_stop_001,37
metro_trip_00082,08:36:00,08:36:25,metro_stop_037,1
metro_trip_00082,08:37:45,08:38:10,metro_stop_036,2
metro_trip_00082,08:39:30,08:39:55,metro_stop_035,3
metro_trip_00082,08:41:15,08:41:40,metro_stop_034,4
metro_trip_00082,08:43:00,08:43:25,metro_stop_033,5
metro_trip_00082,08:44:45,08:45:10,metro_stop_032,6
metro_trip_00082,08:46:30,08:46:55,metro_stop_031,7
metro_trip_00082,08:48:46,08:49:11,metro_stop_030,8
metro_trip_00082,08:51:02,08:51:27,metro_stop_029,9
metro_trip_00082,08:53:18,08:53:43,metro_stop_028,10
metro_trip_00082,08:55:34,08:55:59,metro_stop_027,11
metro_trip_00082,08:57:50,08:58:15,metro_stop_026,12
metro_trip_00082,09:00:50,09:01:15,metro_stop_025,13
metro_trip_00082,09:03:50,09:04:15,metro_stop_024,14
metro_trip_00082,09:05:54,09:06:19,metro_stop_023,15
metro_trip_00082,09:07:58,09:08:23,metro_stop_022,16
metro_trip_00082,09:10:29,09:10:54,metro_stop_021,17
metro_trip_00082,09:13:00,09:13:25,metro_stop_020,18
metro_trip_00082,09:15:31,09:15:56,metro_stop_019,19
metro_trip_00082,09:17:20,09:17:45,metro_stop_018,20
metro_trip_00082,09:19:09,09:19:34,metro_stop_017,21
metro_trip_00082,09:20:58,09:21:23,metro_stop_016,22
metro_trip_00082,09:22:47,09:23:12,metro_stop_015,23
metro_trip_00082,09:24:36,09:25:01,metro_stop_014,24
metro_trip_00082,09:26:23,09:26:48,metro_stop_013,25
metro_trip_00082,09:28:10,09:28:35,metro_stop_012,26
metro_trip_00082,09:30:52,09:31:17,metro_stop_011,27
metro_trip_00082,09:32:34,09:32:59,metro_stop_010,28
metro_trip_00082,09:34:16,09:34:41,metro_stop_009,29
metro_trip_00082,09:35:58,09:36:23,metro_stop_008,30
metro_trip_00082,09:38:36,09:39:01,metro_stop_007,31
metro_trip_00082,09:41:14,09:41:39,metro_stop_006,32
metro_trip_00082,09:43:52,09:44:17,metro_stop_005,33
metro_trip_00082,09:46:30,09:46:55,metro_stop_004,34
metro_trip_00082,09:49:08,09:49:33,metro_stop_003,35
metro_trip_00082,09:51:46,09:52:11,metro_stop_002,36
metro_trip_00082,09:53:15,09:53:15,metro_stop_001,37
metro_trip_00083,08:48:00,08:48:25,metro_stop_037,1
metro_trip_00083,08:49:45,08:50:10,metro_stop_036,2
metro_trip_00083,08:51:30,08:51:55,metro_stop_035,3
metro_trip_00083,08:53:15,08:53:40,metro_stop_034,4
metro_trip_00083,08:55:00,08:55:25,metro_stop_033,5
metro_trip_00083,08:56:45,08:57:10,metro_stop_032,6
metro_trip_00083,08:58:30,08:58:55,metro_stop_031,7
metro_trip_00083,09:00:46,09:01:11,metro_stop_030,8
metro_trip_00083,09:03:02,09:03:27,metro_stop_029,9
metro_trip_00083,09:05:18,09:05:43,metro_stop_028,10
metro_trip_00083,09:07:34,09:07:59,metro_stop_027,11
metro_trip_00083,09:09:50,09:10:15,metro_stop_026,12
metro_trip_00083,09:12:50,09:13:15,metro_stop_025,13
metro_trip_00083,09:15:50,09:16:15,metro_stop_024,14
metro_trip_00083,09:17:54,09:18:19,metro_stop_023,15
metro_trip_00083,09:19:58,09:20:23,metro_stop_022,16
metro_trip_00083,09:22:29,09:22:54,metro_stop_021,17
metro_trip_00083,09:25:00,09:25:25,metro_stop_020,18
metro_trip_00083,09:27:31,09:27:56,metro_stop_019,19
metro_trip_00083,09:29:20,09:29:45,metro_stop_018,20
metro_trip_00083,09:31:09,09:31:34,metro_stop_017,21
metro_trip_00083,09:32:58,09:33:23,metro_stop_016,22
metro_trip_00083,09:34:47,09:35:12,metro_stop_015,23
metro_trip_00083,09:36:36,09:37:01,metro_stop_014,24
metro_trip_00083,09:38:23,09:38:48,metro_stop_013,25
metro_trip_00083,09:40:10,09:40:35,metro_stop_012,26
metro_trip_00083,09:42:52,09:43:17,metro_stop_011,27
metro_trip_00083,09:44:34,09:44:59,metro_stop_010,28
metro_trip_00083,09:46:16,09:46:41,metro_stop_009,29
metro_trip_00083,09:47:58,09:48:23,metro_stop_008,30
metro_trip_00083,09:50:36,09:51:01,metro_stop_007,31
metro_trip_00083,09:53:14,09:53:39,metro_stop_006,32
metro_trip_00083,09:55:52,09:56:17,metro_stop_005,33
metro_trip_00083,09:58:30,09:58:55,metro_stop_004,34
metro_trip_00083,10:01:08,10:01:33,metro_stop_003,35
metro_trip_00083,10:03:46,10:04:11,metro_stop_002,36
metro_trip_00083,10:05:15,10:05:15,metro_stop_001,37
metro_trip_00084,09:00:00,09:00:25,metro_stop_037,1
metro_trip_00084,09:01:45,09:02:10,metro_stop_036,2
metro_trip_00084,09:03:30,09:03:55,metro_stop_035,3
metro_trip_00084,09:05:15,09:05:40,metro_stop_034,4
metro_trip_00084,09:07:00,09:07:25,metro_stop_033,5
metro_trip_00084,09:08:45,09:09:10,metro_stop_032,6
metro_trip_00084,09:10:30,09:10:55,metro_stop_031,7
metro_trip_00084,09:12:46,09:13:11,metro_stop_030,8
metro_trip_00084,09:15:02,09:15:27,metro_stop_029,9
metro_trip_00084,09:17:18,09:17:43,metro_stop_028,10
metro_trip_00084,09:19:34,09:19:59,metro_stop_027,11
metro_trip_00084,09:21:50,09:22:15,metro_stop_026,12
metro_trip_00084,09:24:50,09:25:15,metro_stop_025,13
metro_trip_00084,09:27:50,09:28:15,metro_stop_024,14
metro_trip_00084,09:29:54,09:30:19,metro_stop_023,15
metro_trip_00084,09:31:58,09:32:23,metro_stop_022,16
metro_trip_00084,09:34:29,09:34:54,metro_stop_021,17
metro_trip_00084,09:37:00,09:37:25,metro_stop_020,18
metro_trip_00084,09:39:31,09:39:56,metro_stop_019,19
metro_trip_00084,09:41:20,09:41:45,metro_stop_018,20
metro_trip_00084,09:43:09,09:43:34,metro_stop_017,21
metro_trip_00084,09:44:58,09:45:23,metro_stop_016,22
metro_trip_00084,09:46:47,09:47:12,metro_stop_015,23
metro_trip_00084,09:48:36,09:49:01,metro_stop_014,24
metro_trip_00084,09:50:23,09:50:48,metro_stop_013,25
metro_trip_00084,09:52:10,09:52:35,metro_stop_012,26
metro_trip_00084,09:54:52,09:55:17,metro_stop_011,27
metro_trip_00084,09:56:34,09:56:59,metro_stop_010,28
metro_trip_00084,09:58:16,09:58:41,metro_stop_009,29
metro_trip_00084,09:59:58,10:00:23,metro_stop_008,30
metro_trip_00084,10:02:36,10:03:01,metro_stop_007,31
metro_trip_00084,10:05:14,10:05:39,metro_stop_006,32
metro_trip_00084,10:07:52,10:08:17,metro_stop_005,33
metro_trip_00084,10:10:30,10:10:55,metro_stop_004,34
metro_trip_00084,10:13:08,10:13:33,metro_stop_003,35
metro_trip_00084,10:15:46,10:16:11,metro_stop_002,36
metro_trip_00084,10:17:15,10:17:15,metro_stop_001,37
metro_trip_00085,09:12:00,09:12:25,metro_stop_037,1
metro_trip_00085,09:13:45,09:14:10,metro_stop_036,2
metro_trip_00085,09:15:30,09:15:55,metro_stop_035,3
metro_trip_00085,09:17:15,09:17:40,metro_stop_034,4
metro_trip_00085,09:19:00,09:19:25,metro_stop_033,5
metro_trip_00085,09:20:45,09:21:10,metro_stop_032,6
metro_trip_00085,09:22:30,09:22:55,metro_stop_031,7
metro_trip_00085,09:24:46,09:25:11,metro_stop_030,8
metro_trip_00085,09:27:02,09:27:27,metro_stop_029,9
metro_trip_00085,09:29:18,09:29:43,metro_stop_028,10
metro_trip_00085,09:31:34,09:31:59,metro_stop_027,11
metro_trip_00085,09:33:50,09:34:15,metro_stop_026,12
metro_trip_00085,09:36:50,09:37:15,metro_stop_025,13
metro_trip_00085,09:39:50,09:40:15,metro_stop_024,14
metro_trip_00085,09:41:54,09:42:19,metro_stop_023,15
metro_trip_00085,09:43:58,09:44:23,metro_stop_022,16
metro_trip_00085,09:46:29,09:46:54,metro_stop_021,17
metro_trip_00085,09:49:00,09:49:25,metro_stop_020,18
metro_trip_00085,09:51:31,09:51:56,metro_stop_019,19
metro_trip_00085,09:53:20,09:53:45,metro_stop_018,20
metro_trip_00085,09:55:09,09:55:34,metro_stop_017,21
metro_trip_00085,09:56:58,09:57:23,metro_stop_016,22
metro_trip_00085,09:58:47,09:59:12,metro_stop_015,23
metro_trip_00085,10:00:36,10:01:01,metro_stop_014,24
metro_trip_00085,10:02:23,10:02:48,metro_stop_013,25
metro_trip_00085,10:04:10,10:04:35,metro_stop_012,26
metro_trip_00085,10:06:52,10:07:17,metro_stop_011,27
metro_trip_00085,10:08:34,10:08:59,metro_stop_010,28
metro_trip_00085,10:10:16,10:10:41,metro_stop_009,29
metro_trip_00085,10:11:58,10:12:23,metro_stop_008,30
metro_trip_00085,10:14:36,10:15:01,metro_stop_007,31
metro_trip_00085,10:17:14,10:17:39,metro_stop_006,32
metro_trip_00085,10:19:52,10:20:17,metro_stop_005,33
metro_trip_00085,10:22:30,10:22:55,metro_stop_004,34
metro_trip_00085,10:25:08,10:25:33,metro_stop_003,35
metro_trip_00085,10:27:46,10:28:11,metro_stop_002,36
metro_trip_00085,10:29:15,10:29:15,metro_stop_001,37
metro_trip_00086,09:24:00,09:24:25,metro_stop_037,1
metro_trip_00086,09:25:45,09:26:10,metro_stop_036,2
metro_trip_00086,09:27:30,09:27:55,metro_stop_035,3
metro_trip_00086,09:29:15,09:29:40,metro_stop_034,4
metro_trip_00086,09:31:00,09:31:25,metro_stop_033,5
metro_trip_00086,09:32:45,09:33:10,metro_stop_032,6
metro_trip_00086,09:34:30,09:34:55,metro_stop_031,7
metro_trip_00086,09:36:46,09:37:11,metro_stop_030,8
metro_trip_00086,09:39:02,09:39:27,metro_stop_029,9
metro_trip_00086,09:41:18,09:41:43,metro_stop_028,10
metro_trip_00086,09:43:34,09:43:59,metro_stop_027,11
metro_trip_00086,09:45:50,09:46:15,metro_stop_026,12
metro_trip_00086,09:48:50,09:49:15,metro_stop_025,13
metro_trip_00086,09:51:50,09:52:15,metro_stop_024,14
metro_trip_00086,09:53:54,09:54:19,metro_stop_023,15
metro_trip_00086,09:55:58,09:56:23,metro_stop_022,16
metro_trip_00086,09:58:29,09:58:54,metro_stop_021,17
metro_trip_00086,10:01:00,10:01:25,metro_stop_020,18
metro_trip_00086,10:03:31,10:03:56,metro_stop_019,19
metro_trip_00086,10:05:20,10:05:45,metro_stop_018,20
metro_trip_00086,10:07:09,10:07:34,metro_stop_017,21
metro_trip_00086,10:08:58,10:09:23,metro_stop_016,22
metro_trip_00086,10:10:47,10:11:12,metro_stop_015,23
metro_trip_00086,10:12:36,10:13:01,metro_stop_014,24
metro_trip_00086,10:14:23,10:14:48,metro_stop_013,25
metro_trip_00086,10:16:10,10:16:35,metro_stop_012,26
metro_trip_00086,10:18:52,10:19:17,metro_stop_011,27
metro_trip_00086,10:20:34,10:20:59,metro_stop_010,28
metro_trip_00086,10:22:16,10:22:41,metro_stop_009,29
metro_trip_00086,10:23:58,10:24:23,metro_stop_008,30
metro_trip_00086,10:26:36,10:27:01,metro_stop_007,31
metro_trip_00086,10:29:14,10:29:39,metro_stop_006,32
metro_trip_00086,10:31:52,10:32:17,metro_stop_005,33
metro_trip_00086,10:34:30,10:34:55,metro_stop_004,34
metro_trip_00086,10:37:08,10:37:33,metro_stop_003,35
metro_trip_00086,10:39:46,10:40:11,metro_stop_002,36
metro_trip_00086,10:41:15,10:41:15,metro_stop_001,37
metro_trip_00087,09:36:00,09:36:25,metro_stop_037,1
metro_trip_00087,09:37:45,09:38:10,metro_stop_036,2
metro_trip_00087,09:39:30,09:39:55,metro_stop_035,3
metro_trip_00087,09:41:15,09:41:40,metro_stop_034,4
metro_trip_00087,09:43:00,09:43:25,metro_stop_033,5
metro_trip_00087,09:44:45,09:45:10,metro_stop_032,6
metro_trip_00087,09:46:30,09:46:55,metro_stop_031,7
metro_trip_00087,09:48:46,09:49:11,metro_stop_030,8
metro_trip_00087,09:51:02,09:51:27,metro_stop_029,9
metro_trip_00087,09:53:18,09:53:43,metro_stop_028,10
metro_trip_00087,09:55:34,09:55:59,metro_stop_027,11
metro_trip_00087,09:57:50,09:58:15,metro_stop_026,12
metro_trip_00087,10:00:50,10:01:15,metro_stop_025,13
metro_trip_00087,10:03:50,10:04:15,metro_stop_024,14
metro_trip_00087,10:05:54,10:06:19,metro_stop_023,15
metro_trip_00087,10:07:58,10:08:23,metro_stop_022,16
metro_trip_00087,10:10:29,10:10:54,metro_stop_021,17
metro_trip_00087,10:13:00,10:13:25,metro_stop_020,18
