route_id,service_id,trip_id,trip_headsign,direction_id
metro_route_yellow,metro_daily_service,metro_trip_00378,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00379,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00380,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00381,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00382,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00383,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00384,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00385,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00386,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00387,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00388,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00389,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00390,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00391,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00392,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00393,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00394,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00395,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00396,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00397,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00398,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00399,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00400,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00401,Rashtreeya Vidyalaya Road,1
metro_route_yellow,metro_daily_service,metro_trip_00402,Rashtreeya Vidyalaya Road,1
