num_transfers,total_scheduled_time,total_actual_time,min_buffer,pct_bus,hour,day_of_week,missed_connection,deadline_slack,reached_on_time
2,7985.62166499618,13659.93692997509,64.89508272074761,0.9622641509433962,19,3,False,1.0458431237106534,0
6,6140.456435016135,10586.533900230943,-526.5554656579869,0.6944444444444444,22,6,True,1.2120647064288055,0
0,6094.0,10609.613134471272,999.0,1.0,12,3,False,1.0940928062276631,0
0,6689.0,9824.86794018719,999.0,1.0,8,2,False,1.137733130574226,0
2,5999.327254015479,9369.359044289857,23.681017179776383,0.9473684210526315,13,5,False,1.342514046271801,0
0,7623.0,10144.003426942698,999.0,1.0,16,0,False,1.2330635886770611,0
10,8805.143243123452,10173.00210502758,-281.9849289147791,0.5576923076923077,10,4,True,1.1735542742694367,1
7,6180.700961341531,8614.423837765306,4.646236835703172,0.7073170731707317,12,3,False,1.4923941383705301,1
10,8432.844237006806,10330.664378358206,10.0,0.8076923076923077,17,1,False,1.1926859407078734,0
8,6459.764662257009,8356.277046426083,-268.89076846113875,0.475,10,0,False,1.1840850906611498,0
3,3988.370981037317,5213.250368365792,49.76869632914,0.5625,22,1,False,1.479322405389013,1
0,3809.0,4509.708090903764,999.0,1.0,14,0,False,1.0105480868045316,0
8,5340.096956110927,8124.072766583487,-617.7536462828464,0.7941176470588235,20,5,True,1.424882285271353,0
6,4202.8328203681485,4971.582542690802,-287.31035678705234,0.8148148148148148,15,2,True,1.3189532214704591,1
4,3730.3972480278835,5688.052483503398,-366.31818776662044,0.7777777777777778,19,2,True,1.4587402005137589,0
2,6399.879933111504,8702.37748680115,3.0,0.9230769230769231,10,1,False,1.4141494612443042,1
6,8249.813146850738,12859.931076414347,0.23218899876755264,0.7692307692307693,20,0,False,1.4289435008712787,0
8,4910.183606178046,6533.7466266649635,-363.4417256995123,0.6071428571428571,10,2,True,1.1359733293035075,0
10,4867.844827419805,5389.912587420502,-448.9147094063727,0.59375,13,5,True,1.2000610950200854,1
8,3110.587516265009,3751.3155520143832,-39.84462609605268,0.5384615384615384,10,6,False,1.039483648052348,0
8,12929.766798560999,14720.158134535273,-251.408027117163,0.6285714285714286,19,3,False,1.3438631592057606,1
4,1343.438877151914,1747.4359551725997,-223.12772439240854,0.26666666666666666,17,1,True,1.2024756157596823,0
4,2988.588400807163,5396.384465817419,-383.20208764801447,0.6538461538461539,16,5,True,1.0020650870930197,0
2,3401.395578025631,5892.91256093787,-58.34319877364982,0.9285714285714286,15,0,False,1.0142590243303475,0
0,9259.0,10798.82370742367,999.0,1.0,15,2,False,1.260775999102444,1
10,8346.773554412077,10344.463578496338,-205.08604175937404,0.7959183673469388,8,6,False,1.4524890892089335,1
4,3684.222268238484,5388.163505379993,49.76869632914,0.4166666666666667,10,5,False,1.454307785279157,0
4,4347.111573205757,6890.362062552099,77.63356068504112,0.7941176470588235,15,1,False,1.252415701058606,0
0,5405.0,9080.835637501235,999.0,1.0,10,4,False,1.3030338464203557,0
1,3403.76869632914,7051.045513201212,49.76869632914,0.9705882352941176,10,4,False,1.28795555272627,0
8,10796.453768497551,11455.064533875267,11.0,0.5416666666666666,12,4,False,1.2000483693332653,1
4,5438.739248460595,10658.172279854356,-1070.593489608073,0.8604651162790697,19,5,True,1.4149519046720878,0
0,3314.0,5305.903314863838,999.0,1.0,16,3,False,1.4710811199570293,0
3,4639.559795131798,5789.071861652643,-199.6323272863413,0.21875,18,5,False,1.047883314065177,0
6,6189.651630447433,10185.455903812246,0.23218899876755264,0.76,22,4,False,1.0481666519291246,0
4,2423.4465689585722,3014.819005167793,-43.15528103805063,0.8125,11,6,False,1.4362941369539959,1
6,5648.729565678343,7919.882936446169,39.91523358996693,0.7307692307692307,20,6,False,1.0279217665933764,0
0,5797.0,9351.381841157357,999.0,1.0,8,4,False,1.086788668676083,0
0,9333.0,15097.440299867623,999.0,1.0,20,6,False,1.1283667693998543,0
4,5220.999687906953,6416.617276390252,59.104605186205575,0.6,16,5,False,1.0338149108749033,0
4,5614.801515250256,7203.601124037329,88.0,0.5,10,3,False,1.499120768732507,1
4,1521.1368654573853,2943.6976046865034,3.0,0.625,10,0,False,1.0891560410938248,0
10,9806.143243123452,12736.33381417466,-24.450998755814553,0.5964912280701754,12,1,False,1.145690491752522,0
0,5093.0,7918.704735925549,999.0,1.0,14,1,False,1.3747751176943468,0
0,4888.0,6035.516480188513,999.0,1.0,21,6,False,1.2674182236817961,1
2,17907.04759318626,18559.538874834492,89.40873935380868,0.8461538461538461,6,3,False,1.181728433799443,1
0,8355.0,13116.742255867926,999.0,1.0,9,1,False,1.179989888654526,0
2,2307.826012638464,2848.936776716676,231.67632784118155,0.8571428571428571,9,2,False,1.232110900989477,0
0,3458.0,4705.822649511419,999.0,1.0,9,0,False,1.0933121384042255,0
8,2984.1180677321595,3290.3185125233376,12.0,0.7083333333333334,19,1,False,1.4869721915287668,1
6,6206.717746938158,7214.126685909059,11.0,0.7692307692307693,10,5,False,1.2116485295374255,1
3,7038.129890292013,11401.338007980137,84.0,0.9142857142857143,15,3,False,1.1016542018144437,0
0,3108.0,5702.242448461611,999.0,1.0,10,4,False,1.1710343396911325,0
10,6522.187785423794,8331.329160897943,-279.4019889050431,0.5918367346938775,20,1,False,1.3764244332154636,1
4,4788.417083616039,6507.310136430966,44.0,0.6551724137931034,21,4,False,1.1466589087393917,0
6,9379.87677728301,10760.82063573366,-290.4562459099325,0.6666666666666666,19,5,True,1.1629878234089375,1
8,5127.020960692557,7615.70035520489,10.0,0.6666666666666666,13,1,False,1.272394317296251,0
8,6041.283120101207,8616.72265754712,10.0,0.6909090909090909,16,0,False,1.459399145616722,1
0,2643.0,3881.082675298851,999.0,1.0,12,3,False,1.0909374500677897,0
10,9428.526657744027,14151.057206253472,-708.8506467203533,0.8181818181818182,17,3,True,1.360350334584899,0
4,11270.12911607219,11270.12911607219,113.67715521930268,0.4444444444444444,6,2,False,1.393285930796047,1
4,6662.520247110073,8904.996373037828,57.62516438932544,0.90625,20,1,False,1.2160211012057922,0
1,3380.409969073454,3982.0053710063758,654.0,0.8571428571428571,15,2,False,1.3348930889213282,1
10,6168.970676256815,9047.577176768877,-82.38677242937993,0.7954545454545454,20,0,False,1.1769009593459718,0
0,6657.0,9281.151646420049,999.0,1.0,7,3,False,1.4908581667384193,1
10,3283.7874536589525,3283.7874536589525,10.0,0.3888888888888889,12,6,False,1.137308078284834,1
4,3238.157632380015,6253.233434060232,-249.96958658373427,0.6578947368421053,14,6,False,1.4219083101652883,0
4,6683.559795131799,7458.555145227546,4.646236835703172,0.4791666666666667,8,6,False,1.150803180973393,1
0,5074.0,6191.986090673227,999.0,1.0,6,2,False,1.005994042924353,0
4,6325.285639649672,9698.273668251617,11.0,0.9215686274509803,19,0,False,1.1653214067804039,0
6,3332.784382852851,4738.446750301577,-563.6293043306208,0.75,22,0,True,1.0048818692433816,0
8,2896.477710052594,4330.5279259738,-346.5258335962951,0.6521739130434783,20,1,True,1.0691699070769904,0
10,11997.512089863383,15895.430823695337,11.0,0.8163265306122449,10,3,False,1.2760964773325,0
4,6397.306552687895,9129.121614515252,87.84590727370347,0.918918918918919,12,2,False,1.4480954426166475,1
4,3458.7910842303336,4343.524512854618,23.681017179776383,0.6774193548387096,10,0,False,1.4455366579695836,1
4,3131.8500850586165,4946.187073895071,-107.28715622874807,0.8636363636363636,12,6,False,1.4394302918980209,0
0,6872.0,7910.5255422880155,999.0,1.0,7,4,False,1.2136946239070896,1
0,2711.0,4057.6204072068776,999.0,1.0,12,4,False,1.2845106886581905,0
6,11358.047165553815,11912.636226357907,12.0,0.8214285714285714,17,1,False,1.1758250882863281,1
8,3633.4771215042306,5337.647121943398,-499.38419412538553,0.6,18,3,True,1.3167428427362817,0
2,16640.22339176374,19923.05425456573,125.49680948830591,0.96,19,5,False,1.440115093306429,1
8,4113.42009535925,5567.486384130986,-36.213746896755424,0.4411764705882353,16,2,False,1.3947792197574023,1
8,10677.143194231881,13646.440715342738,-156.1690375746588,0.5526315789473685,8,3,False,1.0518700857859302,0
0,5247.0,7316.713114668572,999.0,1.0,22,0,False,1.1595173754621915,0
8,4389.686760459131,6563.028719059627,-405.20837955579236,0.42857142857142855,22,0,True,1.111097448082681,0
0,5424.0,7644.965768985776,999.0,1.0,17,6,False,1.3153485646936685,0
0,3631.0,4468.883660504772,999.0,1.0,19,4,False,1.4057761103110786,1
4,3810.736155807288,5618.728500869532,55.36017572347747,0.7083333333333334,9,0,False,1.4840123179425655,1
8,14891.552571861806,16834.283890777475,22.0,0.8372093023255814,21,2,False,1.3811952277047295,1
0,3338.0,3794.320553710763,999.0,1.0,22,6,False,1.402534241598478,1
6,5390.172381173538,9068.761943164016,12.0,0.7674418604651163,7,1,False,1.337794994001742,0
0,5194.0,7032.08631301255,999.0,1.0,19,1,False,1.2704648233879674,0
0,1237.0,3313.5947602158094,999.0,1.0,22,4,False,1.270037702769981,0
6,8657.744742119654,12339.706900346333,22.0,0.8269230769230769,22,1,False,1.4572267876464904,1
0,8942.0,11897.349852348156,999.0,1.0,7,0,False,1.411304657774453,1
0,3024.0,4034.3152707468344,999.0,1.0,9,4,False,1.3232486499247698,0
0,7414.0,12877.256482825469,999.0,1.0,16,4,False,1.3927137203533055,0
2,7009.621664996181,12367.360292244864,64.89508272074761,0.9534883720930233,6,2,False,1.3939999298867476,0
0,1820.0,2935.781980367629,999.0,1.0,19,6,False,1.014094482282962,0
0,5359.0,11421.050675768152,999.0,1.0,8,4,False,1.0814126144999485,0
2,5872.628649038188,8958.550915595299,103.73356631744096,0.9310344827586207,14,3,False,1.0354905498541456,0
0,5427.0,8176.000698109361,999.0,1.0,14,3,False,1.184206897363672,0
0,3882.0,6780.776001782223,999.0,1.0,15,0,False,1.059257775244566,0
0,5470.0,6899.224736787301,999.0,1.0,16,5,False,1.0470173556351938,0
2,4772.460148592873,8514.285940569429,37.66497855327707,0.9661016949152542,6,5,False,1.4777048792007301,0
4,2866.732264418586,4523.860054090647,-40.327158505201226,0.8285714285714286,21,5,False,1.2001785264281066,0
5,4216.294056024521,5780.405905756009,12.0,0.8,10,3,False,1.2712456100824006,0
6,7692.813146850739,9990.59437666051,-280.678274757853,0.6571428571428571,18,1,True,1.0961713540726876,0
0,3412.0,5251.126125587247,999.0,1.0,13,6,False,1.2970967422924011,0
2,5129.327254015479,7221.344280729182,23.681017179776383,0.9354838709677419,10,6,False,1.0787768977625953,0
4,6460.317317416006,10341.769509350206,136.7265822754325,0.8863636363636364,8,5,False,1.4269928710766222,0
6,4324.35928505618,6716.278208649775,-280.5036855941111,0.8461538461538461,11,5,True,1.288407879440316,0
4,2640.9002902839793,4716.615985914334,22.0,0.7894736842105263,19,4,True,1.2008853777751316,0
0,3375.0,5534.435491318846,999.0,1.0,12,1,False,1.0712348260690696,0
2,6618.046819914558,7931.858491851921,68.63808056074974,0.9166666666666666,11,6,False,1.1184427960345258,0
2,12307.510972296426,15195.520790106966,72.5897947414194,0.9534883720930233,14,3,False,1.4971881437283177,1
2,4159.628649038188,5853.866141272091,103.73356631744096,0.9428571428571428,13,3,True,1.1896594876006077,0
6,6434.392736486734,8269.356158445258,10.0,0.6666666666666666,13,0,False,1.4882762558087606,1
0,8611.0,11363.14825749623,999.0,1.0,21,2,False,1.1101460195444248,0
4,1726.9023124824225,2619.9825136984114,-16.780560441261926,0.75,22,5,False,1.2446763954180362,0
0,13474.0,19296.97017126579,999.0,1.0,22,6,False,1.1049370927220468,0
0,6903.0,10334.054895948753,999.0,1.0,7,5,False,1.0549986234277242,0
0,5476.0,6948.37381449879,999.0,1.0,6,3,False,1.4278032044628124,1
1,1636.1306748303048,1717.6706831273013,572.4599917030034,0.6,20,5,False,1.1042401020656487,1
0,2100.0,5629.90064914781,999.0,1.0,16,2,False,1.147953577154262,0
4,5415.229341743332,6434.257760547471,49.76869632914,0.43478260869565216,12,5,False,1.2173822069436515,1
4,8775.99807653757,9831.713221358183,31.77294643567951,0.4,21,2,False,1.0597960522842609,0
9,7797.824849687773,10830.048797025545,-193.36254159524944,0.6274509803921569,17,5,False,1.1589686359849485,0
8,6159.105822862854,7561.783755327812,12.0,0.56,18,3,False,1.4743367659243172,1
10,7313.116554756999,10973.288041211068,-669.959248810297,0.7090909090909091,19,4,True,1.1191560091942443,0
8,4447.0389637308235,6701.891277621304,-592.5950424979005,0.7575757575757576,15,5,True,1.4158460226327554,0
10,7802.116554757,9981.651778787262,-410.69966131789806,0.6521739130434783,8,3,True,1.4469662889899506,1
4,7969.483987834453,12991.289824022877,68.63808056074974,0.851063829787234,6,0,False,1.0421509632343098,0
8,3632.9232716932224,3955.8136837118727,0.23218899876755264,0.5625,15,6,False,1.0744220665848712,0
4,9256.425892575257,10680.640007984113,54.0,0.8,12,6,False,1.2580904312115135,1
2,4511.874882062428,8161.052467913282,158.0,0.9354838709677419,13,2,False,1.395007185616496,0
0,5191.0,7041.1612551475655,999.0,1.0,13,6,False,1.349539193693643,0
0,8692.0,11639.900535464014,999.0,1.0,18,5,False,1.0363071842366394,0
6,9486.886247383472,13253.107876653423,11.0,0.8378378378378378,16,1,False,1.2232390314714436,0
8,7693.586608044273,13674.060393494736,-247.7388510339536,0.8627450980392157,6,1,True,1.106864889057304,0
0,2340.0,3202.783557618663,999.0,1.0,18,0,False,1.1619326983767042,0
4,13202.405520601114,15440.618231264678,25.0,0.84,7,4,False,1.059759744390428,0
6,6387.093573347756,9565.191320076867,11.0,0.8235294117647058,22,3,False,1.3045369095606032,0
2,4889.327254015479,9658.290077913874,-103.96342310039299,0.9428571428571428,8,5,False,1.1860662827021615,0
0,7045.0,11728.197417033036,999.0,1.0,9,5,False,1.3871636988758929,0
3,895.1095464012519,4275.86937465543,82.0,0.782608695652174,18,6,False,1.448495317600176,0
4,9652.023974199681,12940.18939145576,49.76869632914,0.525,18,5,False,1.0124008943650715,0
6,6693.457149405801,9739.695498380855,12.0,0.673469387755102,6,2,False,1.1697959739272275,0
6,4406.429951731211,4857.634512277502,12.0,0.37142857142857144,15,3,False,1.4390268002883162,1
4,5559.576099900524,6547.308779156189,23.681017179776383,0.47368421052631576,6,6,False,1.211575816086285,1
10,4554.364083170974,7308.3746119136,10.0,0.6666666666666666,13,4,False,1.0914352297790701,0
6,7378.5057519472475,10253.540465939037,12.0,0.9,15,3,False,1.2439843211502386,0
6,6930.288648960487,9714.753145674596,4.278266381541746,0.7714285714285715,6,2,False,1.274552869011833,0
4,2499.895137793502,4440.650127244078,49.54375617780053,0.4230769230769231,9,2,False,1.3360662020874572,0
6,3408.784382852851,6217.4889609761,-799.9047049042717,0.8333333333333334,11,2,True,1.3630415830696203,0
3,2125.401641141141,3107.588564301591,31.77294643567951,0.8125,6,3,False,1.1199852657925624,0
0,1094.0,1578.0561286488141,999.0,1.0,18,0,False,1.2747683016020808,0
8,6291.540881958947,11373.646565619605,-144.72570947047444,0.6222222222222222,8,1,True,1.3611888119373257,0
4,4697.097485339147,7094.828840903412,3.0,0.7692307692307693,13,5,False,1.0724100568895722,0
6,2531.2311477248695,4470.378329921486,-166.5135515263914,0.75,6,2,False,1.4671023590962355,0
0,6261.0,9264.117476618407,999.0,1.0,21,6,False,1.266465875010581,0
4,5231.532668450325,8672.821287314626,85.38679094380448,0.6666666666666666,17,2,False,1.3529251649094722,0
4,3493.31670261348,6244.015088902883,-189.03654339594618,0.5428571428571428,17,5,False,1.2409235372134866,0
4,1365.0030926657416,1919.4495225842504,-237.86863251675277,0.55,18,0,True,1.4944585929007255,1
4,2720.6951034887134,3271.1625141176564,64.89508272074761,0.5416666666666666,12,6,False,1.168760989317496,0
0,3041.0,4620.743488170592,999.0,1.0,22,0,False,1.0489445383400766,0
6,10034.617762585392,11731.843106179087,23.681017179776383,0.8214285714285714,12,3,False,1.1595199080178835,0
0,5284.0,8625.684620454518,999.0,1.0,8,3,False,1.4128143436874776,0
0,5123.0,6608.998957064843,999.0,1.0,13,1,False,1.3568764132765179,1
4,6428.510541737856,8414.105884131803,138.0,0.5897435897435898,22,3,False,1.28931074159666,0
2,5145.62166499618,6889.864701992946,64.89508272074761,0.8333333333333334,8,0,True,1.3875152729786104,1
6,8126.172381173538,10577.436000401862,12.0,0.7674418604651163,9,1,False,1.2595945507383781,0
4,5867.266729598939,6753.615397231316,22.0,0.6571428571428571,11,4,False,1.3773169764586923,1
4,3796.249598850724,4702.507540869501,134.0,0.3793103448275862,6,2,False,1.0963513914033935,0
3,536.0982291536232,1018.6978169102717,-216.72642255240729,0.8235294117647058,10,4,False,1.0166712995548544,0
0,2864.0,3864.428628915012,999.0,1.0,21,5,False,1.4990905373441028,1
6,9220.35928505618,14865.910285743577,10.0,0.9,14,4,False,1.2838113535992477,0
4,7967.077963891134,11161.351616455167,98.35138161570114,0.8714285714285714,10,2,False,1.4835306558499137,1
4,6432.587941893979,10469.527823600021,-214.3337490167142,0.7272727272727273,11,2,False,1.1690211536151012,0
2,4094.6216649961802,5879.0581730771055,-184.52748856452286,0.9354838709677419,22,4,False,1.1927449859104653,0
6,7953.886247383472,10601.899038271966,11.0,0.8378378378378378,13,4,False,1.3045689841307038,0
8,5006.0305439261665,7681.838979015775,10.0,0.7804878048780488,19,1,False,1.0850339849344146,0
0,8227.0,10236.618479187382,999.0,1.0,20,4,False,1.327475791533347,1
4,2790.7621049798427,4550.977787317495,25.0,0.84,18,6,False,1.1811331820572522,0
10,6643.716520734337,7270.052864809217,10.0,0.5652173913043478,19,1,False,1.157378983937628,1
6,4100.383386185813,4280.222879399386,22.0,0.7692307692307693,17,3,False,1.0869742354790755,1
8,5460.76900827421,6930.387926907764,22.0,0.6388888888888888,16,0,False,1.3378661275087333,1
4,5407.317317416006,9598.41901696532,136.7265822754325,0.868421052631579,17,2,False,1.4406858334457524,0
0,4711.0,7951.762959738093,999.0,1.0,14,1,False,1.4023107544718743,0
0,2126.0,3242.404754380614,999.0,1.0,12,3,False,1.164972634099005,0
8,6026.947915836796,7952.460958686119,22.0,0.7586206896551724,13,3,False,1.1813202224673087,0
0,7701.0,12881.182867038902,999.0,1.0,11,3,False,1.198743675442132,0
0,6934.0,9900.685337555124,999.0,1.0,21,5,False,1.0403313159341308,0
4,6426.432352105998,9294.76862079668,4.043918668858677,0.8857142857142857,19,5,False,1.4042321282924195,0
10,2990.1365823980573,4798.606093836627,-271.46513852122433,0.5,21,6,False,1.4709938331109416,0
0,6336.0,7438.499186359132,999.0,1.0,22,4,False,1.1262937082657707,0
0,3556.0,5925.016121528033,999.0,1.0,10,2,False,1.1716929235090126,0
0,3628.0,5963.289670506594,999.0,1.0,12,1,False,1.279939142251318,0
4,3200.9999591161036,4980.7483978848395,-87.90735850632177,0.5769230769230769,17,5,False,1.2791152978013576,0
8,3907.768697474431,4289.973275182935,12.0,0.625,19,4,False,1.4120833625092941,1
4,3330.6506753854037,5500.017929499021,-36.02591713723086,0.6206896551724138,19,5,False,1.4312388555101458,0
4,3483.432352105997,4892.503191789988,-505.21745848425155,0.7647058823529411,6,0,True,1.0085705520444486,0
2,2958.6286490381885,6169.142279625177,-73.43719374716875,0.9259259259259259,14,3,True,1.198969297183449,0
0,6060.0,8435.263031021103,999.0,1.0,17,5,False,1.1163345459288458,0
0,8271.0,10704.99000144845,999.0,1.0,13,5,False,1.167082466852253,0
0,4802.0,6939.986651948971,999.0,1.0,14,4,False,1.4495524282760606,1
6,8367.505751947247,14470.988099698485,-77.51485640110737,0.9056603773584906,6,3,False,1.3053138887844453,0
0,7433.0,10896.119488325117,999.0,1.0,16,5,False,1.1782426095894285,0
1,1296.0876813758878,1850.8046924527534,170.0,0.8,15,6,False,1.2923237744553715,0
4,1703.1027386995704,1725.0663900067589,44.0,0.6363636363636364,14,3,False,1.4170620195760542,1
0,4890.0,6786.270554533309,999.0,1.0,9,1,False,1.4192120393140024,1
6,8095.651630447432,12939.02550750173,-199.7116949569274,0.8032786885245902,22,0,False,1.4001862481642586,0
4,3724.7671089896385,5230.090507689032,12.872026268890655,0.6875,11,1,False,1.239147345084341,0
0,3156.0,4498.636296142593,999.0,1.0,16,2,False,1.0001356057314117,0
6,9831.813146850738,15132.22476969014,0.23218899876755264,0.7735849056603774,15,2,False,1.4976395143600119,0
0,3317.0,4822.55817421444,999.0,1.0,10,6,False,1.0320510838229777,0
2,6499.327254015479,9648.097567851917,23.681017179776383,0.9591836734693877,20,2,False,1.0994275996054457,0
4,1789.2773224952416,4467.9797818591505,49.54375617780053,0.7948717948717948,22,2,False,1.2840019702603502,0
4,4703.4525750451885,6590.974357522573,130.3066975386671,0.6,17,0,False,1.1083775990560776,0
4,4979.261468113276,9121.175480005833,81.80082269908391,0.9166666666666666,21,6,False,1.4908704895246707,0
6,5159.172381173539,6898.665965116588,-212.35541023825306,0.7560975609756098,8,3,False,1.1461689598768203,0
4,1256.5785735892869,1821.606449958549,10.0,0.8666666666666667,8,4,False,1.4946107573867353,1
0,5285.0,7178.330744872238,999.0,1.0,13,0,False,1.3090222167620227,0
2,8439.628649038188,9845.598525992413,103.73356631744096,0.9444444444444444,12,3,False,1.0464794680705134,0
10,12057.060546322582,13576.123437677572,-119.88405952955421,0.7804878048780488,10,6,False,1.2290282313163479,1
4,9900.487466869312,11461.20327432038,-107.5612266299197,0.5897435897435898,22,2,False,1.4174409458244108,1
4,7864.056193558173,10223.510686536998,-334.60779652627957,0.3888888888888889,6,1,True,1.2461291364599303,0
4,8568.13652384685,9776.658708547526,-28.543159205755032,0.5,18,2,False,1.1026423112067576,0
4,7863.061063389954,7924.13603039031,64.89508272074761,0.38461538461538464,22,6,False,1.2091784146362243,1
5,1987.6190837654465,4004.481807089009,22.0,0.5,8,1,False,1.076066788442256,0
4,3926.9937525403166,4663.474304918694,104.63885383245325,0.8,7,6,False,1.0559981530263418,0
0,7417.0,9762.958398422443,999.0,1.0,11,2,False,1.2481953402169839,0
0,3969.0,6778.422525572167,999.0,1.0,9,2,False,1.2010149634551885,0
0,8384.0,11055.54941856991,999.0,1.0,10,3,False,1.3751584531288756,1
2,5829.621664996181,8662.933746451756,64.89508272074761,0.9375,8,0,False,1.359562738193523,0
3,882.0496647842228,1830.5014687896155,67.0,0.46153846153846156,20,4,False,1.323697063340932,0
8,6017.08473682525,8466.501264682676,-86.37394475457445,0.7272727272727273,12,3,False,1.3431063123416473,0
0,8208.0,12044.789496231037,999.0,1.0,20,5,False,1.4305526901590244,0
0,4113.0,6581.953374596857,999.0,1.0,15,0,False,1.455771148756133,0
10,3764.375832351414,6070.10522703143,10.0,0.6341463414634146,19,3,False,1.0715367789488859,0
4,4982.432352105998,7590.332487051806,22.0,0.8787878787878788,10,5,False,1.3226699313286514,0
4,7719.940651087955,10312.46709805488,-514.1550313096456,0.8444444444444444,6,3,True,1.0404370255619302,0
2,1153.7335663174408,2147.725123514261,82.0,0.375,8,6,False,1.2286949144049677,0
4,4645.369757389826,6882.630443683396,4.646236835703172,0.6785714285714286,14,2,False,1.1720711238316628,0
0,2086.0,3830.958014477985,999.0,1.0,16,6,False,1.293660354609881,0
8,4778.168571430624,6398.8189795494145,10.0,0.7575757575757576,17,1,False,1.1501369686088432,0
4,15152.290508569913,15893.524312314667,88.28780651440432,0.8846153846153846,17,3,False,1.4309290852170315,1
5,4804.277207423871,6325.180619040634,-66.11577571912883,0.625,12,3,False,1.1673619395135884,0
1,5082.969692257258,6911.4720823887055,44.0,0.92,19,1,False,1.425950468138019,1
0,7114.0,10268.459475261147,999.0,1.0,12,1,False,1.1771471694642024,0
8,2371.8949822752575,3400.745734649847,11.0,0.5,12,1,False,1.2519440712074308,0
8,5118.762274445867,7790.039273104756,-624.6472939738487,0.7446808510638298,7,5,True,1.136248912916718,0
0,3941.0,5360.346371057098,999.0,1.0,11,1,False,1.4385204298494798,1
0,6839.0,9668.05955122934,999.0,1.0,10,0,False,1.205113910107798,0
2,10184.337158401024,11479.027610247485,96.8468713898756,0.8947368421052632,16,2,False,1.1053662831847602,0
5,2388.0553459432226,3635.458289033131,22.0,0.6875,6,0,False,1.2129195226644927,0
0,4003.0,5803.096253061544,999.0,1.0,16,6,False,1.2241419876389799,0
0,8592.0,10589.270116471125,999.0,1.0,15,1,False,1.1413575048028324,0
0,1561.0,2449.0120770342787,999.0,1.0,19,4,False,1.349585711228408,0
0,2529.0,5876.2838473959655,999.0,1.0,21,1,False,1.486597558056907,0
0,3524.0,6668.0521033437735,999.0,1.0,13,0,False,1.277928008595137,0
2,2686.6216649961802,5821.664241192541,64.89508272074761,0.9230769230769231,19,1,False,1.1661167863002666,0
2,10656.621664996179,14388.61227011602,64.89508272074761,0.9710144927536232,14,4,False,1.4473834285041667,1
8,4072.4553335152405,6204.6004751472865,-63.56454710975855,0.6410256410256411,15,5,False,1.3310390645911943,0
3,2823.5194828088297,3282.964839599154,11.0,0.045454545454545456,10,5,False,1.0411090715025155,0
1,495.9247614726263,1558.2097786847808,10.0,0.875,16,0,False,1.0618885399203684,0
0,7109.0,13783.66604038113,999.0,1.0,21,5,False,1.2930777894489949,0
8,9181.336515352545,13394.083375940256,-73.55111188583518,0.8518518518518519,20,4,False,1.404990595945453,0
8,12410.130374619046,13915.200085745644,12.0,0.5,10,0,True,1.4250125331199361,1
0,6641.0,9034.07113896959,999.0,1.0,10,6,False,1.4663856765818872,1
4,5049.7105921280045,7198.371139703305,58.98400985257212,0.8857142857142857,16,2,False,1.242874260576268,0
4,6923.880489796336,9816.095305776262,-351.467149469539,0.9,19,3,True,1.3611348135517594,0
0,6688.0,8214.763265794436,999.0,1.0,8,6,False,1.0121423193376349,0
0,3396.0,4255.93430079828,999.0,1.0,19,6,False,1.1778667864322667,0
2,6990.628649038188,8614.01844032711,103.73356631744096,0.9166666666666666,16,3,False,1.2889282431396518,1
2,7468.327254015479,11142.924409448446,-276.81632053821073,0.9523809523809523,19,0,True,1.3520569602603665,0
8,8287.34436813353,10047.679153557672,-93.16219018434239,0.55,15,6,False,1.2626079404065638,1
8,11377.249045846218,12148.114976618697,-44.8652596713022,0.5555555555555556,14,0,False,1.1862842268507396,1
4,3701.8519737586785,5580.945508808472,76.16562250705879,0.8666666666666667,18,2,False,1.3885417659742954,0
2,3868.6216649961802,4931.296428369569,64.89508272074761,0.9230769230769231,22,0,False,1.165612749986095,0
0,8787.0,10545.595775488098,999.0,1.0,19,3,False,1.028901503245902,0
4,6638.225419320218,9033.57333437163,-127.87677920625455,0.6904761904761905,18,6,False,1.424330817057877,1
0,3921.0,5913.711926238156,999.0,1.0,10,2,False,1.020792529653041,0
0,1520.0,2160.5534068463844,999.0,1.0,13,2,False,1.2865369205472448,0
8,7530.609728591311,10511.749220246606,10.0,0.8297872340425532,8,3,False,1.299156854430826,0
4,2333.588400807163,3032.248605623459,0.23218899876755264,0.5,11,2,False,1.492115076077333,1
0,2580.0,4384.376365756465,999.0,1.0,19,3,False,1.2314549695518864,0
4,4672.532668450325,6687.315656657846,85.38679094380448,0.6842105263157895,12,4,False,1.4573841794577578,1
4,3161.9406510879553,4662.940743983492,-30.038207854307053,0.6818181818181818,21,0,False,1.3584375797194694,0
4,5716.321126768345,6457.397351652589,112.17524926182361,0.5862068965517241,19,0,False,1.067402934487657,0
6,5486.0038807282235,8509.342840299185,-197.60130754052693,0.8,16,6,True,1.245441566719793,0
0,4960.0,7459.779800555715,999.0,1.0,11,5,False,1.072207172380209,0
8,7536.586608044273,10916.475452687768,12.0,0.8444444444444444,15,2,False,1.321803234545215,0
6,4499.5057519472475,6023.576318867352,44.0,0.8333333333333334,13,2,False,1.4697307367656047,1
6,3675.8173842710294,8091.079164485003,-98.00764157727286,0.6444444444444445,10,4,False,1.172127872746672,0
8,5327.62911372527,7840.093850967043,-240.06423652427176,0.7142857142857143,8,6,False,1.002288671325194,0
